odai_type,odai,response,score,predicted_score
image,,今は昔、竹取の翁と言ふ者ありけり。野山にまじりて竹を取りつつ、もと光る竹をカウンターの裏の間接照明に。何と言う事でせう。,1.0,0.3697051405906677
image,,ことより、今日の晩御飯。,0.051736628591586564,0.08103273808956146
image,,6つ子が全員うざい,0.24739912720275625,0.2603693902492523
image,,本人からやっとOKが出た影武者1号。,-0.08833213901850889,0.4833429753780365
image,,コンビニがあるわ、アクセル踏まなきゃ,-0.2045671752179079,-0.16570229828357697
image,,いいかい?白を保とうとするから疲れるんだ。1度でも茶色に混ぜると後はもうどうでも良くなる。これはカレーの理論と同じさ!!,-0.14158381300447986,0.1283138245344162
image,,その点、トッポは最後までチョコたっぷりー!!,-0.32778127881365027,0.18085616827011108
image,,どん兵衛,0.522310358708677,0.1484907865524292
image,,みんな断れないレベルにかわいい,-0.06449840760781256,-0.22417005896568298
image,,三年B組金(キム)先生,0.26558501477789687,0.40913137793540955
image,,さ行,-0.5211017204097173,-0.08471624553203583
image,,もう2時間経つけど、ほんとにここで待ってればいいの?,-0.021260538718001376,0.11248375475406647
image,,...角砂糖...僕の洗ってた角砂糖は?,1.0,-0.11097291111946106
image,,このボケに☆をつけるのは立派なことだ。立派なことをする人の財布に私は行くだろう。,1.0,-0.2837621569633484
image,,のび太のおじいちゃん,-0.5211017204097173,-0.45394575595855713
image,,コレステロールの数値が,-0.2045671752179079,-0.0214784387499094
image,,あーこれ君の車?,0.24739912720275625,-0.12813697755336761
image,,年寄りに冷や水かけた,0.06780706505795586,0.0007145609706640244
image,,もう、いいんじゃ。     行こうか、バタコ・・・,-0.32778127881365027,0.3071199655532837
image,,「実はこの車、最先端の脱出装置が付いてるんですよ。あ、触らな」,1.0,0.026886750012636185
image,,バイトするならタウンワーク,-0.14158381300447986,-0.0994604304432869
image,,ナニもないない,-0.32778127881365027,0.3446516692638397
image,,コイン落としゲーム,-0.2045671752179079,0.2720353901386261
image,,誰が青二才だって?僕はもう三才!そう、ブルースリーさ!!,1.0,0.42054882645606995
image,,さあリズムにのってー,-0.6204820925947632,-0.3144817054271698
image,,ふぅ、やっとサービスエリアに着い,1.0,-0.04012429341673851
image,,政権に対して小言を言う,-1.0,-0.004995860159397125
image,,俺も二次会行くわ!,-0.32778127881365027,-0.05107266083359718
image,,責任,-0.2045671752179079,0.4243142008781433
image,,妻の誕生日にサプライズで昼過ぎに帰宅した。何故か妻がクローゼットの前から離れようとしない。,1.0,-0.05017847567796707
image,,ついに「〜キムと恋する七日間〜彼のテポドンにまたがって」という恋愛ゲームが配信された,-0.24096418518952545,0.62674480676651
image,,でかい枝豆を履いて,1.0,0.06284566968679428
image,,TT兄弟,0.39056614057177397,0.03273081034421921
image,,★→★★→★★★,-0.08833213901850889,0.11296884715557098
image,,ミミがあるはずなのに演奏止めても一向に踊りをやめない。,-0.1716420747371854,0.608485221862793
image,,「5分後に起こして」,-0.24096418518952545,0.4964979887008667
image,,お手って言ってるのに真顔でその下を貫いてくる,-0.2045671752179079,0.4362547993659973
image,,目が回るほど忙しいの説明が回りくどい,0.6206359145427949,0.31159213185310364
image,,どこまで⭐︎0が続くか,-0.32778127881365027,-0.3804146349430084
image,,外野うるせえな,-0.5211017204097173,-0.11874829232692719
image,,やる気スイッチを見つけたが、この程度のことしかやる気にならない,0.569490662245034,0.049275703728199005
image,,1ヶ月500円生活2日目,-0.32778127881365027,-0.15290677547454834
image,,まもなく始まります。極楽浄土の新番組“昇天”メンバーは五代目圓楽、こん平、六代目円楽、歌丸、司会は三波伸介。,0.24739912720275625,0.5174886584281921
image,,夜中にいきなりさ,-0.08833213901850889,0.2168872058391571
image,,いいかい?ここに小さな黒い影があるだろ?こういう時は爪でこう...カリカリカリッ......ほら消えた。なっ手品みたいだろ?,0.452519838575719,0.7818120718002319
image,,「見たことある」は受け入れられた証拠さ,-0.5211017204097173,0.4114353656768799
image,,250の風になって,0.30725620485309735,0.14138346910476685
image,,サザエでございま〜す,-0.14158381300447986,-0.03237960487604141
image,,笑う笑顔っていいですよね,0.08316301918787916,0.3061308264732361
image,,オラフゥゥゥウウウウウウ,0.2743311043723744,-0.2366851419210434
image,,アンパンマン自滅,-0.32778127881365027,-0.1297450065612793
image,,孫のいたずらその2『トイレに閉じ込める』,1.0,0.4680395722389221
image,,もちうめぇ,-0.0015150453943845177,0.44953811168670654
image,,ごめんなさーい!今日もっとも運勢が悪いのは、フリー座のあなた!,1.0,-0.17824777960777283
image,,独自にフグを捌く方法を編み出して100人以上を病院送り,-0.32778127881365027,-0.13287129998207092
image,,ウチは代々こういう仕事の家系なんだ,-0.2045671752179079,-0.37621405720710754
image,,鬱向いてる,-0.2045671752179079,0.06360827386379242
image,,ウッディ「シドだな!?︎シドにやられたんだな!?︎」,-0.06449840760781256,0.0691944807767868
image,,耳垢なし/歯垢なし/目ヤニなし,-0.32778127881365027,0.20758113265037537
image,,5名様ですね、こちらへどうぞ,0.5544686395925662,0.4269724190235138
image,,はい!ここで変顔!!,-0.32778127881365027,0.0044582439586520195
image,,人の噂はネットでずっと見られる,-0.24096418518952545,-0.1521461308002472
image,,きうきするような、良い秋晴れね! さらわれました。,-0.021260538718001376,-0.19205227494239807
image,,♪ドンドン・パンパン・,-0.5211017204097173,0.2376311719417572
image,,今日の修造調子悪いな~,-0.11393289262733997,-0.37382328510284424
image,,説明しよう!4枚で着回すトニーと5枚で着回すパトリシアはローテーションの関係上、20日に1回Tシャツがガッツリ被るのだ!,1.0,0.411893367767334
image,,トイレでしなさい!,1.0,-0.21929208934307098
image,,お父さんのために、高級なものを買ってお金が尽きてしまう,-0.2045671752179079,0.17766450345516205
image,,sushi?こんなのたべれないよ! ウソだろ日本人! うまいわけないぜ! じゃあ一口だけ! うまあああああ,1.0,0.5874067544937134
image,,そんなに重い罪、☆3つけないと救われないぞ!!,-0.5211017204097173,-0.48972100019454956
image,,トゥースって「は?」って言いたいときに使うといいよ,-0.11393289262733997,-0.06906123459339142
image,,算数,-0.5211017204097173,-0.2342524528503418
image,,テレフォンカード,-0.32778127881365027,-0.14817044138908386
image,,ドラえもん。のび太と雲の王国,-0.32778127881365027,0.171179860830307
image,,お前の母さん,-0.6204820925947632,0.11355467140674591
image,,『自習です』,-0.11393289262733997,0.3516885042190552
image,,齋藤の齋の字をよく見たら何かいた,1.0,0.34590011835098267
image,,猫ひろしの独走かと思いきや後ろからエリックワイナイナが追い付いてきた、そして周回遅れのクロちゃん,-0.32778127881365027,0.21505913138389587
image,,聞き上手リアクション派,0.30725620485309735,0.37928301095962524
image,,屁コクヨ,0.897589537026185,0.14448249340057373
image,,考えただけで凄く興奮する。これが脳内麻_薬の,-0.5211017204097173,-0.007292081601917744
image,,昨日教えたでしょ!,0.6509581824683484,-0.2501048445701599
image,,よせ!廊下では奴に勝てん!,1.0,0.0821421891450882
image,,誰かあの日直を止めろ!,1.0,0.5382828712463379
image,,女の子の画像だけのお題に面白いボケ,-0.2045671752179079,-0.0918421670794487
image,,タカタンという名の酒,-0.6204820925947632,-0.2483121156692505
image,,羊を数えるのに夢中で朝になった,0.7377752760924723,0.49629148840904236
image,,血しぶきで前が見えにくいわ!,-0.24096418518952545,-0.23991084098815918
image,,顔認証型ロボット,0.2828612189135358,0.10699307918548584
image,,よかった、中身は取られてない,1.0,0.07012034952640533
image,,生牡蠣食してマーライオン,1.0,-0.2879124879837036
image,,お目覚めかな、サザエ,-0.32778127881365027,0.03453173488378525
image,,愛してる...,-0.11393289262733997,0.32542794942855835
image,,/ぶりっ\説明しよう!!︎,-0.32778127881365027,-0.04623521864414215
image,,...ヤー.../...ぱわー/ハッ!/ハアハア...,-0.24096418518952545,-0.12783968448638916
image,,犬・猿・雉(桃太郎さんはもう戻って来ないんだ...)猫(うまそう),-0.32778127881365027,0.14532539248466492
image,,ハァッピィニュウイy/あ、まだだっt/ハッピィにゅうイヤァアァ,-0.2045671752179079,-0.050214655697345734
image,,速度が大事なのが回線、鮮度が大事なのが海鮮,-0.44401631501304983,-0.03944814205169678
image,,スト2あるあるやります!,-0.28165258061457576,-0.4172084927558899
image,,吉本の花子さん,0.4257271846935422,0.29256272315979004
image,,え、犬がめっちゃビビってんにゃけど,0.5873937400732887,-0.012458840385079384
image,,クイズ!誰のお尻でshow,-0.14158381300447986,0.2796916961669922
image,,ナマでできる店,-0.5211017204097173,-0.3907853364944458
image,,財政赤字,-0.14158381300447986,-0.16352546215057373
image,,俺の事をレオンでしか見たことないだと!うつ!,-0.14158381300447986,0.042148128151893616
image,,「お〜寒!オサムです!」という自己紹介でスベったという黒歴史もあ,-0.5211017204097173,0.20556345582008362
image,,頭中(あんなことやこんなことぉ〜ウヒョ〜)/「僕と夜明けのマグロ食べませんか?」,0.29931442781411133,0.3869476616382599
image,,おさげしまーす,-0.1716420747371854,-0.030793454498052597
image,,プアーンガタンガタンガタンガタン,1.0,-0.552362322807312
image,,これはウルトラマン案件だろ,1.0,-0.12300056219100952
image,,お玉でたまたますくったたまたま,-0.28165258061457576,-0.12833067774772644
image,,のタイムセールっ,-0.32778127881365027,-0.3694612979888916
image,,「真剣な話をしてるんですよ、帽子と手袋くらい脱いだらどうだね?」,-0.32778127881365027,0.10142503678798676
image,,意地汚い以外一切意味のない依頼,-0.32778127881365027,0.07401788234710693
image,,涙,1.0,0.2627331018447876
image,,友達の友達がアルカイダ,-0.14158381300447986,-0.3816046118736267
image,,辞書,1.0,-0.12343113124370575
image,,お前は総理大臣の息子,-0.32778127881365027,0.09216160327196121
image,,立ち上げスイッチはココ,-0.32778127881365027,-0.25261032581329346
image,,ジャッジャジャァーーーン!!,-0.32778127881365027,-0.15634772181510925
image,,チャレンジ動画【そうめん流し】が全然成功しない,-0.2045671752179079,0.04823107644915581
image,,延長する,-0.28165258061457576,-0.24559161067008972
image,,おばあさんは川へ松崎しげるを洗濯したら、驚きの白さに!,0.452519838575719,0.3032015264034271
image,,キエエエエ!,-1.0,-0.4087619185447693
image,,♪水に溺れると思い出す〜,-0.1716420747371854,0.30014386773109436
image,,隊長...お粗末ですね。,-0.24096418518952545,0.39570432901382446
image,,すまん,-0.44401631501304983,-0.20476801693439484
image,,電車の窓を見ながら、屋根から屋根、電柱をピョーンピョーンと飛びながら進む自分,1.0,0.07610607892274857
image,,オンラインゲームで知り合った2人が初めてオフで会うことにしたが、お互いが薄々気付きながらも声をかける勇気が出ない。,1.0,0.14246569573879242
image,,ってなるほど息臭かったよ,-0.2045671752179079,-0.20595692098140717
image,,ログインボーナス3日目!来週は営業部ジョニーが手に入るよ!,-0.11393289262733997,0.5262333154678345
image,,15分延長で,-0.11393289262733997,0.279988557100296
image,,缶の底につぶコーンは残ってない...な。もう1つはどうかな...,-0.28165258061457576,-0.07171369343996048
image,,「そこで隠し味の鰹節を投入」「しません。」「では煮干しでダシを」「取りません」「モンプチを開け」「ません。」,1.0,0.5852339863777161
image,,お母さんと一緒→お父さんは別居,1.0,0.05607226490974426
image,,アルデンテやん!,-0.28165258061457576,-0.17826835811138153
image,,吉田沙保里のマスでは一回休み,-0.6204820925947632,0.020315995439887047
image,,行けたら行く,0.08316301918787916,-0.10998637974262238
image,,正義が必ず勝つ!...ので私はやる気が出ないッ!,-0.5211017204097173,-0.3155340254306793
image,,元値5万の知らない工具,-0.2045671752179079,-0.07936745882034302
image,,あの日のかなーしみーさえ,-0.2045671752179079,-0.3002975583076477
image,,新卒が早速やらかした。,-0.2045671752179079,0.3832486867904663
image,,以下同文です,-0.32778127881365027,0.2663002610206604
image,,ポイントカードは俺が出すから。,1.0,-0.26666581630706787
image,,そう言えばあの桃どうしたんだっけ?と思うおじいさん,-0.04220344081943439,0.01774994283914566
image,,よさあく~はき~をきる~~/へいへいほ~,-0.1716420747371854,-0.17243337631225586
image,,戦闘力10106か、面白い。,-0.28165258061457576,-0.032410211861133575
image,,ワシが育てた,0.47738323419589834,0.18259285390377045
image,,手相占いに来た冷やかし,-0.32778127881365027,0.24107185006141663
image,,飲み物買いに行くけど、君はカレーでいい?,-0.2045671752179079,0.04438725486397743
image,,のび太さんも立ってるのね?,-0.32778127881365027,0.20266978442668915
image,,社会の掟を教えてやるよ,0.6867741122583342,0.2295289933681488
image,,ただ今こちらのお客様が本来とは違う、非常にけしからん使い方をされようとしましたので没収致しましたぁー,-0.32778127881365027,0.27366021275520325
image,,樹→木→希林,-0.24096418518952545,0.03998212888836861
image,,5分おきに膨らませないと戦えない。,1.0,0.14227260649204254
image,,で被害者続出、必殺仕事,-0.38103295279962135,-0.0007457509636878967
image,,一番人口の多い市は横浜市で、神奈川県の人口より多い。,-0.24096418518952545,-0.04761217162013054
image,,ボケが強すぎて漫才にならない,-0.2045671752179079,-0.018563207238912582
image,,今すぐ歯ブラシを持ってきて下さい,0.13855372221571138,0.08012191951274872
image,,だいたいドライブ,-0.06449840760781256,0.3337622582912445
image,,「見えるかこれがわしのスタンドじゃ」,-0.28165258061457576,-0.05348256230354309
image,,龍角散,-0.32778127881365027,-0.05914321541786194
image,,パパは牛乳屋,0.11196736997390078,0.06311900913715363
image,,何でも好きなものを頼みなさい。500円までは出すから,-0.11393289262733997,0.02480584755539894
image,,なん/履いて,-0.14158381300447986,0.07164648175239563
image,,4時間テレビ,0.2828612189135358,0.4180765450000763
image,,人の周囲を若干暗くする能力を得たので楽しそうに話してる奴らを悪役っぽくする,-0.32778127881365027,0.5537766218185425
image,,バインバイン,-0.2045671752179079,-0.10119914263486862
image,,OKET,-0.7605508602048586,-0.42316123843193054
image,,メシか?,0.2282024061732999,0.4332405924797058
image,,はごろもフーズのCMが本気を出した,0.2828612189135358,0.04539361968636513
image,,桂ソング丸,-0.2045671752179079,0.3109804093837738
image,,でっていう,-0.32778127881365027,-0.11776614189147949
image,,Pleyer◀john▶が殿堂入りして以来それ以上のボケが浮かばない,-0.28165258061457576,0.28715795278549194
image,,平泉成と畑山隆則と阿藤快と劣化した東出昌大?,-0.11393289262733997,0.06085454672574997
image,,歩きスマホ,-0.2045671752179079,0.1206594929099083
image,,『イニシャルゲストの登場です。K.Tさんどうぞ』キムタク?「キム、タク!キム、タク!」の歓声の中舞台裏で待つキダタロー,0.6814999321547517,0.6619257926940918
image,,集合写真、田中君が今日居ない,-0.04220344081943439,0.09371970593929291
image,,鰈は飲み物の付け合わせです,-0.5211017204097173,0.036583248525857925
image,,マンホールの水目線,-0.32778127881365027,0.11558801680803299
image,,ライター貸そうか?,1.0,-0.32578420639038086
