odai_type,odai_id,score,predicted_score
text,ogiri-keitai-356,1.0,0.7850139
text,ogiri-keitai-27,0.0,0.731399
text,ogiri-keitai-423,1.0,0.8251937
text,ogiri-keitai-607,0.5,0.7639823
text,ogiri-keitai-54,0.5,0.7027719
text,ogiri-keitai-891,0.7499999999999998,0.519346
text,ogiri-keitai-517,1.0,0.8214349
text,ogiri-keitai-211,0.5,0.7468033
text,ogiri-keitai-420,1.0,0.7216701
text,ogiri-keitai-438,1.0,0.8016685
text,ogiri-keitai-282,1.0,0.6507408
text,ogiri-keitai-75,1.0,0.7672057
text,ogiri-keitai-781,-0.5,0.7892288
text,ogiri-keitai-363,0.5,0.6724003
text,ogiri-keitai-308,1.0,0.7068241
text,ogiri-keitai-610,1.0,0.74886256
text,ogiri-keitai-210,1.0,0.77733964
text,ogiri-keitai-90,1.0,0.7876053
text,ogiri-keitai-47,1.0,0.6554354
text,ogiri-keitai-284,0.5,0.7216663
text,ogiri-keitai-740,1.0,0.7059732
text,ogiri-keitai-591,1.0,0.81359774
text,ogiri-keitai-96,0.5,0.77589387
text,ogiri-keitai-399,0.5,0.7597485
text,ogiri-keitai-570,1.0,0.6613735
text,ogiri-keitai-440,0.5,0.8610803
text,ogiri-keitai-495,0.5,0.6937956
text,ogiri-keitai-670,1.0,0.6714287
text,ogiri-keitai-43,0.0,0.7396784
text,ogiri-keitai-443,1.0,0.7698345
text,ogiri-keitai-115,0.5,0.7635948
text,ogiri-keitai-434,1.0,0.735771
text,ogiri-keitai-133,0.5,0.73895437
text,ogiri-keitai-360,1.0,0.6537517
text,ogiri-keitai-480,0.5,0.7268168
text,ogiri-keitai-656,0.5,0.72003734
text,ogiri-keitai-880,0.7499999999999998,0.76117516
text,ogiri-keitai-735,0.5,0.7227267
text,ogiri-keitai-416,0.5,0.7001633
text,ogiri-keitai-741,0.5,0.8315966
text,ogiri-keitai-325,0.5,0.7302582
text,ogiri-keitai-130,0.5,0.73699117
text,ogiri-keitai-174,1.0,0.78866553
text,ogiri-keitai-396,0.5,0.78443223
text,ogiri-keitai-47,0.5,0.6664749
text,ogiri-keitai-261,0.5,0.70340025
text,ogiri-keitai-216,0.5,0.5799966
text,ogiri-keitai-688,0.5,0.7337875
text,ogiri-keitai-332,0.5,0.695974
text,ogiri-keitai-223,1.0,0.7357448
text,ogiri-keitai-484,1.0,0.7258877
text,ogiri-keitai-417,1.0,0.79158324
text,ogiri-keitai-838,0.7499999999999998,0.812322
text,ogiri-keitai-16,0.5,0.66505116
text,ogiri-keitai-49,1.0,0.69749033
text,ogiri-keitai-118,0.5,0.8096024
text,ogiri-keitai-503,1.0,0.8049812
text,ogiri-keitai-852,1.0,0.7798042
text,ogiri-keitai-904,0.5,0.6152926
text,ogiri-keitai-794,-0.5,0.7219274
text,ogiri-keitai-606,0.5,0.6754694
text,ogiri-keitai-880,0.7499999999999998,0.80258554
text,ogiri-keitai-542,1.0,0.6802138
text,ogiri-keitai-554,1.0,0.791009
text,ogiri-keitai-274,1.0,0.6920857
text,ogiri-keitai-5,0.5,0.74355745
text,ogiri-keitai-859,0.5,0.6885664
text,ogiri-keitai-857,-0.5,0.5826057
text,ogiri-keitai-28,0.5,0.6686374
text,ogiri-keitai-257,0.5,0.8001823
text,ogiri-keitai-451,0.5,0.77459955
text,ogiri-keitai-914,0.5,0.71812755
text,ogiri-keitai-906,1.0,0.77815586
text,ogiri-keitai-727,0.5,0.78766346
text,ogiri-keitai-719,1.0,0.69673824
text,ogiri-keitai-347,0.5,0.7346209
text,ogiri-keitai-265,1.0,0.7172777
text,ogiri-keitai-28,1.0,0.5378009
text,ogiri-keitai-86,1.0,0.71194834
text,ogiri-keitai-512,0.5,0.7560307
text,ogiri-keitai-588,1.0,0.6805934
text,ogiri-keitai-854,0.5,0.768899
text,ogiri-keitai-180,0.5,0.7381235
text,ogiri-keitai-638,1.0,0.79711413
text,ogiri-keitai-53,1.0,0.7873292
text,ogiri-keitai-232,1.0,0.6447573
text,ogiri-keitai-134,0.5,0.80761766
text,ogiri-keitai-7,0.5,0.73210603
text,ogiri-keitai-2,1.0,0.54467756
text,ogiri-keitai-106,1.0,0.7621147
text,ogiri-keitai-12,1.0,0.68067205
text,ogiri-keitai-649,1.0,0.6538654
text,ogiri-keitai-312,1.0,0.7787284
text,ogiri-keitai-514,0.5,0.81495154
text,ogiri-keitai-342,0.5,0.76181686
text,ogiri-keitai-462,1.0,0.79103565
text,ogiri-keitai-490,1.0,0.8433255
text,ogiri-keitai-565,1.0,0.6997249
text,ogiri-keitai-163,1.0,0.69032156
text,ogiri-keitai-589,1.0,0.73032707
text,ogiri-keitai-501,0.5,0.78579515
text,ogiri-keitai-728,0.5,0.81615275
text,ogiri-keitai-533,0.5,0.8299959
text,ogiri-keitai-197,1.0,0.72395456
text,ogiri-keitai-150,1.0,0.6464072
text,ogiri-keitai-578,0.5,0.7829813
text,ogiri-keitai-51,0.5,0.7120005
text,ogiri-keitai-838,0.7499999999999998,0.7796534
text,ogiri-keitai-428,1.0,0.7519785
text,ogiri-keitai-920,-0.5,0.07690807
text,ogiri-keitai-120,0.5,0.69511414
text,ogiri-keitai-183,1.0,0.7600375
text,ogiri-keitai-759,1.0,0.75060666
text,ogiri-keitai-940,0.0,0.40376145
text,ogiri-keitai-629,1.0,0.72562915
text,ogiri-keitai-653,0.5,0.7198206
text,ogiri-keitai-292,1.0,0.7702803
text,ogiri-keitai-597,0.5,0.8331841
text,ogiri-keitai-661,1.0,0.7018727
text,ogiri-keitai-181,1.0,0.808147
text,ogiri-keitai-702,0.5,0.7780905
text,ogiri-keitai-757,0.5,0.7124693
text,ogiri-keitai-870,0.5,0.6407307
text,ogiri-keitai-468,1.0,0.73017067
text,ogiri-keitai-67,1.0,0.73291826
text,ogiri-keitai-286,1.0,0.7580803
text,ogiri-keitai-663,0.5,0.7240788
text,ogiri-keitai-214,1.0,0.79529047
text,ogiri-keitai-638,1.0,0.781672
text,ogiri-keitai-141,0.0,0.66077316
text,ogiri-keitai-377,1.0,0.73889655
text,ogiri-keitai-535,1.0,0.7099355
text,ogiri-keitai-322,0.5,0.69468045
text,ogiri-keitai-163,1.0,0.6439858
text,ogiri-keitai-673,1.0,0.7536821
text,ogiri-keitai-429,0.5,0.76189864
text,ogiri-keitai-789,0.5,0.6671749
text,ogiri-keitai-99,1.0,0.8016259
text,ogiri-keitai-426,1.0,0.79789793
text,ogiri-keitai-352,0.5,0.73830396
text,ogiri-keitai-1,0.5,0.7446861
text,ogiri-keitai-608,0.5,0.70103014
text,ogiri-keitai-301,1.0,0.8626781
text,ogiri-keitai-738,1.0,0.8268274
text,ogiri-keitai-456,1.0,0.7412955
text,ogiri-keitai-941,0.5,0.69543123
text,ogiri-keitai-204,1.0,0.80426276
text,ogiri-keitai-337,1.0,0.7798343
text,ogiri-keitai-610,1.0,0.77134234
text,ogiri-keitai-921,-0.5,-0.12859672
text,ogiri-keitai-704,0.5,0.7666073
text,ogiri-keitai-763,1.0,0.57259595
text,ogiri-keitai-813,-0.5,0.75756735
text,ogiri-keitai-479,0.5,0.76019543
text,ogiri-keitai-872,1.0,0.7232805
text,ogiri-keitai-306,0.5,0.7516739
text,ogiri-keitai-425,1.0,0.61764807
text,ogiri-keitai-817,0.5,0.75639343
text,ogiri-keitai-60,0.0,0.49858683
text,ogiri-keitai-918,-0.5,0.03178994
text,ogiri-keitai-827,0.7499999999999998,0.76713544
text,ogiri-keitai-175,0.0,0.7297872
text,ogiri-keitai-413,0.5,0.78494656
text,ogiri-keitai-100,0.5,0.67160285
text,ogiri-keitai-155,1.0,0.7657644
text,ogiri-keitai-278,0.5,0.81245905
text,ogiri-keitai-479,1.0,0.78675824
text,ogiri-keitai-754,-0.5,0.72450346
text,ogiri-keitai-523,1.0,0.81728446
text,ogiri-keitai-875,0.7499999999999998,0.81667435
text,ogiri-keitai-249,0.5,0.73030436
text,ogiri-keitai-334,1.0,0.75250286
text,ogiri-keitai-294,0.5,0.75206345
text,ogiri-keitai-695,1.0,0.75697935
text,ogiri-keitai-170,1.0,0.7112081
text,ogiri-keitai-594,1.0,0.7369031
text,ogiri-keitai-679,0.5,0.7171733
text,ogiri-keitai-102,1.0,0.77850187
text,ogiri-keitai-299,0.5,0.7933265
text,ogiri-keitai-162,0.5,0.7629414
text,ogiri-keitai-131,1.0,0.7450493
text,ogiri-keitai-752,1.0,0.8064941
text,ogiri-keitai-508,1.0,0.7758853
text,ogiri-keitai-339,0.5,0.7224193
text,ogiri-keitai-709,0.5,0.7646426
text,ogiri-keitai-804,1.0,0.46457794
text,ogiri-keitai-315,0.5,0.68057907
text,ogiri-keitai-924,-0.5,-0.17751923
text,ogiri-keitai-192,-1.0,0.66786206
text,ogiri-keitai-661,0.5,0.7115239
text,ogiri-keitai-325,1.0,0.77997506
text,ogiri-keitai-608,1.0,0.69772977
text,ogiri-keitai-576,1.0,0.7709332
text,ogiri-keitai-225,1.0,0.5799174
text,ogiri-keitai-861,1.0,0.72756684
text,ogiri-keitai-297,1.0,0.779609
text,ogiri-keitai-353,1.0,0.6696625
text,ogiri-keitai-917,-0.5,-0.046489775
text,ogiri-keitai-851,1.0,0.6490657
text,ogiri-keitai-704,0.5,0.75959104
text,ogiri-keitai-673,0.5,0.73257375
text,ogiri-keitai-482,0.5,0.73195946
text,ogiri-keitai-900,1.0,0.56372076
text,ogiri-keitai-378,0.5,0.7788685
text,ogiri-keitai-31,0.5,0.7073918
text,ogiri-keitai-587,0.5,0.71941346
text,ogiri-keitai-906,1.0,0.7742146
text,ogiri-keitai-388,0.5,0.7678569
text,ogiri-keitai-697,1.0,0.68247414
text,ogiri-keitai-535,0.5,0.7924355
text,ogiri-keitai-309,0.5,0.71692026
text,ogiri-keitai-214,1.0,0.7014286
text,ogiri-keitai-500,1.0,0.69000214
text,ogiri-keitai-695,1.0,0.728423
text,ogiri-keitai-789,1.0,0.6622016
text,ogiri-keitai-367,0.5,0.64857394
text,ogiri-keitai-348,1.0,0.7595626
text,ogiri-keitai-318,1.0,0.643944
text,ogiri-keitai-927,1.0,0.7511034
text,ogiri-keitai-633,1.0,0.8190288
text,ogiri-keitai-10,0.5,0.6311605
text,ogiri-keitai-526,0.5,0.835152
text,ogiri-keitai-724,1.0,0.743706
text,ogiri-keitai-45,0.5,0.71276844
text,ogiri-keitai-760,0.5,0.6050562
text,ogiri-keitai-947,0.5,0.729165
text,ogiri-keitai-790,1.0,0.67145365
text,ogiri-keitai-379,1.0,0.7482827
text,ogiri-keitai-840,0.5,0.78827935
text,ogiri-keitai-913,0.5,0.7913279
text,ogiri-keitai-596,1.0,0.7357595
text,ogiri-keitai-873,0.7499999999999998,0.50869375
text,ogiri-keitai-40,0.5,0.69500047
text,ogiri-keitai-330,0.5,0.7839888
text,ogiri-keitai-230,0.5,0.765125
text,ogiri-keitai-629,0.5,0.67504877
text,ogiri-keitai-760,1.0,0.58310616
text,ogiri-keitai-409,1.0,0.77552944
text,ogiri-keitai-682,1.0,0.78671294
text,ogiri-keitai-940,0.0,0.42583704
text,ogiri-keitai-930,1.0,0.8187697
text,ogiri-keitai-168,1.0,0.7449421
text,ogiri-keitai-907,1.0,0.76374215
text,ogiri-keitai-6,0.5,0.6428536
text,ogiri-keitai-41,1.0,0.6332904
text,ogiri-keitai-302,1.0,0.77657366
text,ogiri-keitai-553,0.5,0.66424733
text,ogiri-keitai-784,1.0,0.76246685
text,ogiri-keitai-20,0.0,0.5127379
text,ogiri-keitai-748,1.0,0.6624265
text,ogiri-keitai-412,0.5,0.72983235
text,ogiri-keitai-103,1.0,0.7364531
text,ogiri-keitai-807,-0.5,0.77166337
text,ogiri-keitai-110,1.0,0.78826755
text,ogiri-keitai-646,1.0,0.792329
text,ogiri-keitai-887,0.7499999999999998,0.79065555
text,ogiri-keitai-125,1.0,0.70271915
text,ogiri-keitai-627,1.0,0.7667687
text,ogiri-keitai-476,0.5,0.65963453
text,ogiri-keitai-16,1.0,0.6750111
text,ogiri-keitai-425,1.0,0.62750757
text,ogiri-keitai-603,0.5,0.73748153
text,ogiri-keitai-375,0.5,0.72252655
text,ogiri-keitai-328,0.5,0.623675
text,ogiri-keitai-911,0.5,0.70365906
text,ogiri-keitai-687,1.0,0.69014287
text,ogiri-keitai-33,1.0,0.74935263
text,ogiri-keitai-416,1.0,0.7152462
text,ogiri-keitai-96,0.0,0.82157516
text,ogiri-keitai-418,0.5,0.70399076
text,ogiri-keitai-842,0.5,0.5507707
text,ogiri-keitai-549,1.0,0.71908444
text,ogiri-keitai-912,0.5,0.7634712
text,ogiri-keitai-949,0.5,0.7059251
text,ogiri-keitai-694,1.0,0.8316459
text,ogiri-keitai-422,1.0,0.6204191
text,ogiri-keitai-90,1.0,0.76436734
text,ogiri-keitai-98,0.5,0.78088695
text,ogiri-keitai-562,0.5,0.69996756
text,ogiri-keitai-344,0.5,0.7466664
text,ogiri-keitai-327,0.5,0.6744949
text,ogiri-keitai-27,1.0,0.7081637
text,ogiri-keitai-330,1.0,0.7535831
text,ogiri-keitai-800,1.0,0.70287085
text,ogiri-keitai-352,1.0,0.81079054
text,ogiri-keitai-933,0.0,0.35853523
text,ogiri-keitai-764,1.0,0.81614745
text,ogiri-keitai-743,1.0,0.7752436
text,ogiri-keitai-138,0.5,0.4952877
text,ogiri-keitai-140,0.5,0.7399547
text,ogiri-keitai-307,0.5,0.8361416
text,ogiri-keitai-376,0.5,0.7813897
text,ogiri-keitai-430,1.0,0.7468488
text,ogiri-keitai-344,0.5,0.72696733
text,ogiri-keitai-331,0.5,0.78223693
text,ogiri-keitai-443,1.0,0.7430153
text,ogiri-keitai-209,1.0,0.7675274
text,ogiri-keitai-356,0.5,0.812233
text,ogiri-keitai-452,1.0,0.7336206
text,ogiri-keitai-439,1.0,0.7584666
text,ogiri-keitai-710,0.5,0.84245265
text,ogiri-keitai-283,1.0,0.8007362
text,ogiri-keitai-472,0.5,0.7443695
text,ogiri-keitai-883,1.0,0.77024937
text,ogiri-keitai-13,1.0,0.60786635
text,ogiri-keitai-664,1.0,0.7027254
text,ogiri-keitai-642,1.0,0.8362941
text,ogiri-keitai-63,1.0,0.7449621
text,ogiri-keitai-343,0.5,0.68976545
text,ogiri-keitai-168,1.0,0.7473911
text,ogiri-keitai-951,0.5,0.72268087
text,ogiri-keitai-238,0.5,0.7521972
text,ogiri-keitai-12,0.5,0.61386406
text,ogiri-keitai-260,1.0,0.7571117
text,ogiri-keitai-598,0.5,0.7851381
text,ogiri-keitai-232,1.0,0.67997694
text,ogiri-keitai-15,0.5,0.6713544
text,ogiri-keitai-731,1.0,0.74804246
text,ogiri-keitai-730,1.0,0.78527814
text,ogiri-keitai-801,1.0,0.5251514
text,ogiri-keitai-897,0.5,0.77876776
text,ogiri-keitai-413,0.5,0.74279684
text,ogiri-keitai-28,0.5,0.5620489
text,ogiri-keitai-917,-0.5,-0.13669994
text,ogiri-keitai-903,0.5,0.613694
text,ogiri-keitai-910,0.0,0.7438187
text,ogiri-keitai-846,0.5,0.7582309
text,ogiri-keitai-340,1.0,0.79268885
text,ogiri-keitai-498,0.5,0.71039975
text,ogiri-keitai-388,0.5,0.7424517
text,ogiri-keitai-428,1.0,0.75623995
text,ogiri-keitai-894,0.7499999999999998,0.8344266
text,ogiri-keitai-36,1.0,0.7430258
text,ogiri-keitai-380,1.0,0.7340257
text,ogiri-keitai-621,1.0,0.7819338
text,ogiri-keitai-895,1.0,0.7963976
text,ogiri-keitai-520,1.0,0.8355104
text,ogiri-keitai-783,0.5,0.6339418
text,ogiri-keitai-463,1.0,0.7460963
text,ogiri-keitai-579,1.0,0.84734637
text,ogiri-keitai-818,0.7499999999999998,0.77385396
text,ogiri-keitai-319,0.5,0.62377703
text,ogiri-keitai-463,0.5,0.77989507
text,ogiri-keitai-266,1.0,0.6835596
text,ogiri-keitai-556,0.5,0.7674096
text,ogiri-keitai-87,0.5,0.7228647
text,ogiri-keitai-837,1.0,0.7763469
text,ogiri-keitai-18,0.5,0.5811112
text,ogiri-keitai-780,0.5,0.3945349
text,ogiri-keitai-375,0.5,0.7837126
text,ogiri-keitai-450,0.5,0.7777119
text,ogiri-keitai-304,1.0,0.75139624
text,ogiri-keitai-29,0.0,0.5633684
text,ogiri-keitai-762,1.0,0.79651326
text,ogiri-keitai-580,0.5,0.7524229
text,ogiri-keitai-271,1.0,0.7433936
text,ogiri-keitai-335,1.0,0.6584359
text,ogiri-keitai-629,1.0,0.68673307
text,ogiri-keitai-288,0.5,0.763673
text,ogiri-keitai-527,1.0,0.8258777
text,ogiri-keitai-631,1.0,0.7206396
text,ogiri-keitai-796,-0.5,0.8030046
text,ogiri-keitai-281,0.5,0.72343135
text,ogiri-keitai-575,1.0,0.6906818
text,ogiri-keitai-558,1.0,0.7837751
text,ogiri-keitai-282,1.0,0.65294945
text,ogiri-keitai-676,1.0,0.77100897
text,ogiri-keitai-71,1.0,0.7235026
text,ogiri-keitai-663,0.5,0.7794094
text,ogiri-keitai-521,1.0,0.745651
text,ogiri-keitai-143,0.5,0.75104266
text,ogiri-keitai-729,0.5,0.73387414
text,ogiri-keitai-584,1.0,0.7816225
text,ogiri-keitai-224,1.0,0.8443211
text,ogiri-keitai-889,1.0,0.7505992
text,ogiri-keitai-206,1.0,0.7676337
text,ogiri-keitai-550,0.5,0.7790011
text,ogiri-keitai-872,1.0,0.71620756
text,ogiri-keitai-424,0.5,0.704713
text,ogiri-keitai-286,1.0,0.7444072
text,ogiri-keitai-134,1.0,0.7209937
text,ogiri-keitai-62,0.5,0.7099494
text,ogiri-keitai-208,0.5,0.752073
text,ogiri-keitai-282,1.0,0.72738427
text,ogiri-keitai-761,1.0,0.59047234
text,ogiri-keitai-420,0.5,0.6496763
text,ogiri-keitai-60,0.0,0.3732338
text,ogiri-keitai-737,1.0,0.7916949
text,ogiri-keitai-751,-0.5,0.6360369
text,ogiri-keitai-593,0.5,0.7823064
text,ogiri-keitai-213,-0.5,0.11832655
text,ogiri-keitai-540,1.0,0.7559927
text,ogiri-keitai-848,-0.5,0.57549626
text,ogiri-keitai-323,0.5,0.7016515
text,ogiri-keitai-30,0.0,0.782401
text,ogiri-keitai-735,0.5,0.73921573
text,ogiri-keitai-263,1.0,0.7055916
text,ogiri-keitai-519,1.0,0.67076534
text,ogiri-keitai-242,1.0,0.805352
text,ogiri-keitai-677,1.0,0.8138636
text,ogiri-keitai-42,0.0,0.6224695
text,ogiri-keitai-688,1.0,0.7527721
text,ogiri-keitai-33,0.5,0.7102365
text,ogiri-keitai-420,1.0,0.651934
text,ogiri-keitai-203,0.5,0.7161682
text,ogiri-keitai-525,0.5,0.7842093
text,ogiri-keitai-940,0.5,0.5217517
text,ogiri-keitai-390,1.0,0.7323534
text,ogiri-keitai-544,1.0,0.7644707
text,ogiri-keitai-404,1.0,0.70345616
text,ogiri-keitai-417,0.5,0.85883975
text,ogiri-keitai-559,0.5,0.72804093
text,ogiri-keitai-319,0.5,0.63648427
text,ogiri-keitai-909,0.5,0.80894893
text,ogiri-keitai-787,0.5,0.76547515
text,ogiri-keitai-743,1.0,0.7455582
text,ogiri-keitai-820,1.0,0.67487955
text,ogiri-keitai-45,1.0,0.6593022
text,ogiri-keitai-51,0.5,0.6982698
text,ogiri-keitai-855,1.0,0.7853158
text,ogiri-keitai-152,1.0,0.7477231
text,ogiri-keitai-551,0.5,0.72043186
text,ogiri-keitai-701,1.0,0.74943423
text,ogiri-keitai-436,1.0,0.7566808
text,ogiri-keitai-367,0.5,0.6744581
text,ogiri-keitai-853,-0.5,0.57115
text,ogiri-keitai-846,0.7499999999999998,0.7875111
text,ogiri-keitai-878,0.5,0.56465715
text,ogiri-keitai-245,1.0,0.7898803
text,ogiri-keitai-263,0.5,0.69464356
text,ogiri-keitai-612,1.0,0.7831377
text,ogiri-keitai-950,1.0,0.74942577
text,ogiri-keitai-316,0.5,0.66132855
text,ogiri-keitai-236,0.5,0.7347255
text,ogiri-keitai-242,0.5,0.7292432
text,ogiri-keitai-103,0.5,0.79507375
text,ogiri-keitai-546,0.5,0.81031704
text,ogiri-keitai-888,0.7499999999999998,0.5886716
text,ogiri-keitai-790,0.5,0.71779454
text,ogiri-keitai-697,1.0,0.73474824
text,ogiri-keitai-558,0.5,0.79103494
text,ogiri-keitai-496,1.0,0.7704372
text,ogiri-keitai-826,0.7499999999999998,0.62046355
text,ogiri-keitai-87,0.5,0.74971354
text,ogiri-keitai-386,1.0,0.75673634
text,ogiri-keitai-637,1.0,0.6231344
text,ogiri-keitai-893,0.5,0.81897897
text,ogiri-keitai-769,-0.5,0.77971476
text,ogiri-keitai-76,0.5,0.63017166
text,ogiri-keitai-142,0.5,0.659457
text,ogiri-keitai-457,1.0,0.7314927
text,ogiri-keitai-536,1.0,0.70999765
text,ogiri-keitai-855,0.5,0.73795134
text,ogiri-keitai-822,0.5,0.8172122
text,ogiri-keitai-724,1.0,0.74913794
text,ogiri-keitai-315,0.5,0.67892706
text,ogiri-keitai-511,1.0,0.7774798
text,ogiri-keitai-944,1.0,0.40224048
text,ogiri-keitai-196,0.5,0.6495021
text,ogiri-keitai-453,0.5,0.7856325
text,ogiri-keitai-618,1.0,0.79040164
text,ogiri-keitai-153,1.0,0.6924928
text,ogiri-keitai-280,1.0,0.73461896
text,ogiri-keitai-43,0.5,0.7695904
text,ogiri-keitai-782,1.0,0.83547026
text,ogiri-keitai-23,1.0,0.7222917
text,ogiri-keitai-242,1.0,0.6783617
text,ogiri-keitai-505,0.5,0.7363902
text,ogiri-keitai-50,0.5,0.77700084
text,ogiri-keitai-348,1.0,0.74178123
text,ogiri-keitai-541,1.0,0.8550536
text,ogiri-keitai-245,0.5,0.7765507
text,ogiri-keitai-870,0.5,0.68880427
text,ogiri-keitai-587,1.0,0.747421
text,ogiri-keitai-196,0.5,0.5983639
text,ogiri-keitai-609,1.0,0.6484194
text,ogiri-keitai-598,0.5,0.7859113
text,ogiri-keitai-568,0.5,0.76011884
text,ogiri-keitai-238,1.0,0.7510747
text,ogiri-keitai-630,0.5,0.7316935
text,ogiri-keitai-422,1.0,0.61305267
text,ogiri-keitai-759,0.5,0.76937485
text,ogiri-keitai-438,1.0,0.78386706
text,ogiri-keitai-755,1.0,0.6788039
text,ogiri-keitai-67,0.5,0.7597371
text,ogiri-keitai-371,0.5,0.67045265
text,ogiri-keitai-309,0.5,0.67554677
text,ogiri-keitai-928,0.5,0.7997687
text,ogiri-keitai-455,1.0,0.76710457
text,ogiri-keitai-199,1.0,0.85224813
text,ogiri-keitai-154,1.0,0.67030334
text,ogiri-keitai-610,1.0,0.761627
text,ogiri-keitai-208,1.0,0.69000345
text,ogiri-keitai-186,0.0,0.7719591
text,ogiri-keitai-362,0.5,0.8272845
text,ogiri-keitai-102,1.0,0.66572964
text,ogiri-keitai-169,-1.0,0.64673567
text,ogiri-keitai-552,1.0,0.7754972
text,ogiri-keitai-155,1.0,0.72119856
text,ogiri-keitai-472,1.0,0.74528855
text,ogiri-keitai-84,0.5,0.7856447
text,ogiri-keitai-361,0.5,0.77135646
text,ogiri-keitai-923,-0.5,-0.1483387
text,ogiri-keitai-237,0.5,0.67977005
text,ogiri-keitai-62,0.5,0.6782307
text,ogiri-keitai-153,0.5,0.67172563
text,ogiri-keitai-615,1.0,0.6134535
text,ogiri-keitai-873,0.7499999999999998,0.6151051
text,ogiri-keitai-904,1.0,0.612702
text,ogiri-keitai-530,1.0,0.68176794
text,ogiri-keitai-270,1.0,0.73672146
text,ogiri-keitai-749,1.0,0.8271694
text,ogiri-keitai-900,0.5,0.61142945
text,ogiri-keitai-638,1.0,0.8125177
text,ogiri-keitai-227,0.5,0.71318066
text,ogiri-keitai-252,0.5,0.7199083
text,ogiri-keitai-586,0.5,0.71091765
text,ogiri-keitai-643,1.0,0.7511462
text,ogiri-keitai-515,0.5,0.80834585
text,ogiri-keitai-423,0.5,0.78689545
text,ogiri-keitai-700,0.5,0.76603067
text,ogiri-keitai-129,1.0,0.67267776
